"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-10-31,"Los Angeles County","CA","Los Angeles-Long Beach-Anaheim",0,2648,0.00189178963299281,0.00113421550094518,0.0122324159021407,2120186
2018-10-31,"Cook County","IL","Chicago-Naperville-Elgin",1,1641,0.00183150183150183,0.0012202562538133,-0.0284191829484902,1612835
2018-10-31,"Harris County","TX","Houston-The Woodlands-Sugar Land",2,1494,0.00134048257372654,0.00134048257372654,0.00201207243460765,1137494
2018-10-31,"Maricopa County","AZ","Phoenix-Mesa-Scottsdale",3,1396,0.0028735632183908,0.00215362526920316,0.00648882480173035,1325912
2018-10-31,"San Diego County","CA","San Diego-Carlsbad",4,2547,0.00236127508854782,0.00275590551181102,0.000392772977219167,821350
2018-10-31,"Orange County","CA","Los Angeles-Long Beach-Anaheim",5,3043,0.00164581961816985,0.00164581961816985,0.00197563384919328,827677
2018-10-31,"Kings County","NY","New York-Newark-Jersey City",6,2249,0.00178173719376392,-0.00177541056369285,-0.0586019254918376,406947
2018-10-31,"Miami-Dade County","FL","Miami-Fort Lauderdale-West Palm Beach",7,1949,0.00205655526992288,0.00102722136620442,-0.00102511532547412,958230
2018-10-31,"Dallas County","TX","Dallas-Fort Worth-Arlington",8,1501,0.00200267022696929,0.00200267022696929,0.00535833891493637,615992
2018-10-31,"Queens County","NY","New York-Newark-Jersey City",9,2201,0.00182066454255803,0.00227686703096539,-0.0200356188780053,467065
2018-10-31,"Riverside County","CA","Riverside-San Bernardino-Ontario",10,2001,0.00300751879699248,0.00300751879699248,0.0251024590163934,638972
2018-10-31,"San Bernardino County","CA","Riverside-San Bernardino-Ontario",11,1708,0.00352526439482961,0.00529723366686286,0.0289156626506024,549209
2018-10-31,"Clark County","NV","Las Vegas-Henderson-Paradise",12,1312,0.0053639846743295,0.0053639846743295,0.0154798761609907,673687
2018-10-31,"King County","WA","Seattle-Tacoma-Bellevue",13,2382,0.00126103404791929,0,-0.0328867235079172,658138
2018-10-31,"Wayne County","MI","Detroit-Warren-Dearborn",14,851,0.00235571260306243,0.00235571260306243,-0.00234466588511137,725222
2018-10-31,"Tarrant County","TX","Dallas-Fort Worth-Arlington",15,1499,0.00267558528428094,0.00267558528428094,-0.0105610561056106,540982
2018-10-31,"Santa Clara County","CA","San Jose-Sunnyvale-Santa Clara",16,3523,0.00199089874857793,0.00142126208072769,-0.00844356881508584,452089
2018-10-31,"Broward County","FL","Miami-Fort Lauderdale-West Palm Beach",17,1743,0.00172413793103448,0.00114876507754164,0.0187025131502046,802803
2018-10-31,"Bexar County","TX","San Antonio-New Braunfels",18,1295,0.00232198142414861,0.00232198142414861,-0.00384615384615385,516190
2018-10-31,"New York County","NY","New York-Newark-Jersey City",19,3614,0.00388888888888889,0.0036101083032491,-0.0349799732977303,442249
2018-10-31,"Philadelphia County","PA","Philadelphia-Camden-Wilmington",20,1214,0.00247729149463253,0.000824402308326463,-0.0185933710590137,514483
2018-10-31,"Alameda County","CA","San Francisco-Oakland-Hayward",21,3050,0.00230036148537627,0.00230036148537627,-0.0139023601681216,419198
2018-10-31,"Middlesex County","MA","Boston-Cambridge-Newton",22,2438,0.000410340582683627,0,-0.0259688373951259,473568
2018-10-31,"Sacramento County","CA","Sacramento--Roseville--Arden-Arcade",23,1703,0.00353565114908662,0.00353565114908662,0,415487
2018-10-31,"Bronx County","NY","New York-Newark-Jersey City",24,1846,0.00380641653072322,0.00326086956521739,0.0210176991150442,122131
2018-10-31,"Nassau County","NY","New York-Newark-Jersey City",25,2964,0.00168976005407232,0.000337495781302734,-0.0100200400801603,401358
2018-10-31,"Palm Beach County","FL","Miami-Fort Lauderdale-West Palm Beach",26,1879,0.00213333333333333,-0.000531914893617021,-0.0089662447257384,629108
2018-10-31,"Cuyahoga County","OH","Cleveland-Elyria",27,1091,0.00275735294117647,0.00183654729109275,-0.0126696832579186,436297
2018-10-31,"Hillsborough County","FL","Tampa-St. Petersburg-Clearwater",28,1403,0.00285918513223731,0.00285918513223731,-0.000712250712250712,417122
2018-10-31,"Allegheny County","PA","Pittsburgh",29,1142,0.00175438596491228,0.00175438596491228,-0.00954032957502168,468677
2018-10-31,"Oakland County","MI","Detroit-Warren-Dearborn",30,1668,0.000599880023995201,-0.000599161174355902,0.0133657351154314,442074
2018-10-31,"Franklin County","OH","Columbus",31,1297,0.00309358081979892,0.00386996904024768,0.00542635658914729,400930
2018-10-31,"Hennepin County","MN","Minneapolis-St. Paul-Bloomington",32,1717,0.00350672121566335,0.00468110005851375,0.00762910798122066,397346
2018-10-31,"Orange County","FL","Orlando-Kissimmee-Sanford",33,1502,0.00334001336005344,0.00468227424749164,0.034435261707989,392213
2018-10-31,"Fairfax County","VA","Washington-Arlington-Alexandria",34,2498,0.00040048057669203,0.00120240480961924,0,340200
2018-10-31,"Contra Costa County","CA","San Francisco-Oakland-Hayward",35,2692,0.00186081131373279,0.00111565637783563,-0.00883652430044183,337054
2018-10-31,"Salt Lake County","UT","Salt Lake City",36,1599,0.00125234815278647,0.0018796992481203,0.0018796992481203,327492
2018-10-31,"Travis County","TX","Austin-Round Rock",37,1767,0.0022688598979013,0.00113314447592068,-0.0210526315789474,312907
2018-10-31,"Saint Louis County","MO","St. Louis",38,1240,0.00161550888529887,0.000807102502017756,-0.00481540930979133,384983
2018-10-31,"Pima County","AZ","Tucson",39,1202,0.00250208507089241,0.00250208507089241,0.0238500851788756,311098
2018-10-31,"Montgomery County","MD","Washington-Arlington-Alexandria",40,2292,0.000873362445414847,0.00218627022299956,-0.0154639175257732,321074
2018-10-31,"Honolulu County","HI","Urban Honolulu",41,2345,0.00213675213675214,0.000853606487409304,-0.0365653245686113,279675
2018-10-31,"Westchester County","NY","New York-Newark-Jersey City",42,3124,0.00192431045542014,-0.000959385992964503,-0.0176100628930818,239801
2018-10-31,"Milwaukee County","WI","Milwaukee-Waukesha-West Allis",43,1048,0.00191204588910134,0.00287081339712919,0.0115830115830116,182762
2018-10-31,"Fresno County","CA","Fresno",44,1339,0.00149588631264024,0.00224550898203593,0.033976833976834,224847
2018-10-31,"Shelby County","TN","Memphis",45,1031,0.000970873786407767,0.00389483933787731,0.0372233400402414,304603
2018-10-31,"Fulton County","GA","Atlanta-Sandy Springs-Roswell",46,1698,0.00236127508854782,0.000589275191514437,0.00117924528301887,314802
2018-10-31,"Mecklenburg County","NC","Charlotte-Concord-Gastonia",47,1397,0.00215208034433285,0.00215208034433285,0.000716332378223496,346535
2018-10-31,"Erie County","NY","Buffalo-Cheektowaga-Niagara Falls",48,1204,0.00417014178482068,0.00417014178482068,-0.0482213438735178,290658
2018-10-31,"DuPage County","IL","Chicago-Naperville-Elgin",49,1936,0.00103412616339193,0.00103412616339193,-0.0122448979591837,315043
2018-10-31,"Fairfield County","CT","Bridgeport-Stamford-Norwalk",50,2267,0.00265369305616984,0.00265369305616984,-0.0450716090985678,295058
2018-10-31,"Pinellas County","FL","Tampa-St. Petersburg-Clearwater",51,1437,0.00139372822299652,0,0.0235042735042735,410153
2018-10-31,"Bergen County","NJ","New York-Newark-Jersey City",52,2418,0.0037359900373599,0.00457000415454923,-0.0408568028560095,264953
2018-10-31,"Marion County","IN","Indianapolis-Carmel-Anderson",53,1099,0.00273722627737226,0.00182315405651778,-0.00452898550724638,296541
2018-10-31,"Wake County","NC","Raleigh",54,1496,0.00200937709310114,0.00268096514745308,0.00335345405767941,329028
2018-10-31,"Hartford County","CT","Hartford-West Hartford-East Hartford",55,1557,0.00193050193050193,-0.00192307692307692,-0.026875,285918
2018-10-31,"Duval County","FL","Jacksonville",56,1220,0.00411522633744856,0.00577081615828524,0.0217755443886097,302793
2018-10-31,"Prince Georges County","MD","Washington-Arlington-Alexandria",57,1951,0.00360082304526749,0.00360082304526749,0.00618875709128417,271180
2018-10-31,"New Haven County","CT","New Haven-Milford",58,1603,0.00312891113892365,0.00312891113892365,-0.00496585971446307,272404
2018-10-31,"Macomb County","MI","Detroit-Warren-Dearborn",59,1255,0.004,-0.000796178343949045,-0.0172278778386844,321031
2018-10-31,"Kern County","CA","Bakersfield",60,1273,0.001573564122738,0.000786163522012579,-0.00313234142521535,214334
2018-10-31,"Ventura County","CA","Oxnard-Thousand Oaks-Ventura",61,2751,0.00182083029861617,0.00218579234972678,0.0207792207792208,221161
2018-10-31,"Middlesex County","NJ","New York-Newark-Jersey City",62,2163,0.000925497454881999,0.00185270958777212,-0.0100686498855835,226349
2018-10-31,"Gwinnett County","GA","Atlanta-Sandy Springs-Roswell",63,1477,0.00271554650373388,0.00339673913043478,0.0186206896551724,253240
2018-10-31,"San Francisco County","CA","San Francisco-Oakland-Hayward",64,4212,0.00237981913374584,0.000237473284255521,-0.0343878954607978,186582
2018-10-31,"Baltimore County","MD","Baltimore-Columbia-Towson",65,1718,0.00116550116550117,0.00174927113702624,-0.00578703703703704,273459
2018-10-31,"Hamilton County","OH","Cincinnati",66,1241,0.0024232633279483,0.0040453074433657,0.0350291909924937,263845
2018-10-31,"El Paso County","TX","El Paso",67,974,0.00205761316872428,0.00102774922918808,-0.026,211089
2018-10-31,"Montgomery County","PA","Philadelphia-Camden-Wilmington",68,1893,0.00264830508474576,0.00371155885471898,0.000528541226215645,269423
2018-10-31,"Worcester County","MA","Worcester",69,1643,0.00182926829268293,0.00182926829268293,-0.0191044776119403,249835
2018-10-31,"Pierce County","WA","Seattle-Tacoma-Bellevue",70,1753,0.0028604118993135,0.00228702115494568,0.0180023228803717,259278
2018-10-31,"Essex County","NJ","New York-Newark-Jersey City",71,1815,0.00442722744881018,0.00165562913907285,-0.0278521692554901,171460
2018-10-31,"Collin County","TX","Dallas-Fort Worth-Arlington",72,1925,0.00156087408949011,0,-0.0168539325842697,256259
2018-10-31,"Hidalgo County","TX","McAllen-Edinburg-Mission",73,956,0.00631578947368421,0,-0.0401606425702811,184077
2018-10-31,"Monroe County","NY","Rochester",74,1388,0.00144300144300144,0,-0.0394463667820069,233596
2018-10-31,"Essex County","MA","Boston-Cambridge-Newton",75,2206,0,0.00136177939173854,-0.0142984807864164,226325
2018-10-31,"Jefferson County","KY","Louisville/Jefferson County",76,1192,0.000839630562552477,0.000839630562552477,-0.0213464696223317,354874
2018-10-31,"Multnomah County","OR","Portland-Vancouver-Hillsboro",77,1826,0.00164563905650027,0.00109649122807018,-0.0459770114942529,246210
2018-10-31,"Suffolk County","MA","Boston-Cambridge-Newton",78,2593,0,0.00231928875144956,0.0200629425649095,210396
2018-10-31,"Oklahoma County","OK","Oklahoma City",79,1003,0.004004004004004,0.000998003992015968,-0.0309178743961353,260196
2018-10-31,"San Mateo County","CA","San Francisco-Oakland-Hayward",80,3941,0.00177935943060498,0.00203407068395627,0.00177935943060498,205505
2018-10-31,"Snohomish County","WA","Seattle-Tacoma-Bellevue",81,2101,0.00286396181384248,0.00238549618320611,-0.0131517144199155,238432
2018-10-31,"Lake County","IL","Chicago-Naperville-Elgin",82,1819,0.00220385674931129,0.00497237569060773,0.0116796440489433,233541
2018-10-31,"Dekalb County","GA","Atlanta-Sandy Springs-Roswell",83,1340,0.00149476831091181,0.00149476831091181,0.0283960092095165,215291
2018-10-31,"Cobb County","GA","Atlanta-Sandy Springs-Roswell",84,1567,0.0012779552715655,0.00255918106206014,0.0162127107652399,232372
2018-10-31,"San Joaquin County","CA","Stockton-Lodi",85,1652,0.00181928441479685,0.00242718446601942,0.00731707317073171,174548
2018-10-31,"Will County","IL","Chicago-Naperville-Elgin",86,1681,0.000595238095238095,-0.00237388724035608,-0.0076741440377804,252980
2018-10-31,"Jackson County","MO","Kansas City",87,1045,0.00384245917387128,0.00384245917387128,0.00191754554170662,248220
2018-10-31,"Norfolk County","MA","Boston-Cambridge-Newton",88,2538,0,-0.000393855848759354,0.0135782747603834,220143
2018-10-31,"Denton County","TX","Dallas-Fort Worth-Arlington",89,1819,0.00165198237885463,0.00110071546505228,-0.00601092896174863,205471
2018-10-31,"Bernalillo County","NM","Albuquerque",90,1210,0.0033167495854063,0.004149377593361,0.004149377593361,211461
2018-10-31,"Jefferson County","AL","Birmingham-Hoover",91,974,0.00308959835221421,0.00205761316872428,0.00723888314374354,248632
2018-10-31,"Hudson County","NJ","New York-Newark-Jersey City",92,2107,0.00142585551330798,-0.0014218009478673,-0.0325987144168962,152331
2018-10-31,"Monmouth County","NJ","New York-Newark-Jersey City",93,2429,-0.0028735632183908,0,0.0116618075801749,228843
2018-10-31,"Davidson County","TN","Nashville-Davidson--Murfreesboro--Franklin",94,1555,0.00193298969072165,0,-0.0183080808080808,208441
2018-10-31,"Providence County","RI","Providence-Warwick",95,1560,0.0025706940874036,0.00386100386100386,0.012987012987013,170554
2018-10-31,"Bucks County","PA","Philadelphia-Camden-Wilmington",96,1840,0.00272479564032698,0.00108813928182807,-0.040667361835245,213362
2018-10-31,"El Paso County","CO","Colorado Springs",97,1536,0.000651465798045603,0.00130378096479791,0.0294906166219839,211623
2018-10-31,"Baltimore City","MD","Baltimore-Columbia-Towson",98,1272,0.000786782061369001,0,-0.0200308166409861,221086
2018-10-31,"Lee County","FL","Cape Coral-Fort Myers",99,1619,0,-0.00246457178065311,0.0285895806861499,338953
2018-10-31,"Tulsa County","OK","Tulsa",100,1026,0.00391389432485323,0.00293255131964809,-0.0621572212065814,232641
2018-10-31,"Kent County","MI","Grand Rapids-Wyoming",101,1384,0,-0.00144300144300144,0.00362581580855693,209035
2018-10-31,"Polk County","FL","Lakeland-Winter Haven",102,1240,0.00161550888529887,0.00242522231204527,0.0139002452984464,190385
2018-10-31,"District of Columbia","DC","Washington-Arlington-Alexandria",103,2532,0.00118623962040332,-0.00118343195266272,-0.0470455400828001,178600
2018-10-31,"Denver County","CO","Denver-Aurora-Lakewood",104,2066,0.00242600679281902,0.00339970859640602,0.0107632093933464,207652
2018-10-31,"Fort Bend County","TX","Houston-The Woodlands-Sugar Land",105,1746,0.00172117039586919,0.000573065902578797,-0.0107648725212465,214008
2018-10-31,"Ocean County","NJ","New York-Newark-Jersey City",106,1795,0.000557413600891862,0,-0.0249864204236828,257442
2018-10-31,"Arapahoe County","CO","Denver-Aurora-Lakewood",107,2034,0.00147710487444609,0.00394866732477789,0.0303951367781155,189589
2018-10-31,"Delaware County","PA","Philadelphia-Camden-Wilmington",108,1504,0.00333555703802535,0.00333555703802535,-0.0277957336780866,188449
2018-10-31,"Bristol County","MA","Providence-Warwick",109,1743,0.00172413793103448,0.00172413793103448,0.0145518044237485,160086
2018-10-31,"Johnson County","KS","Kansas City",110,1743,0.00172413793103448,0.00114876507754164,-0.00171821305841924,187030
2018-10-31,"Brevard County","FL","Palm Bay-Melbourne-Titusville",111,1399,0.0028673835125448,0.00214899713467049,0.00865176640230714,237609
2018-10-31,"Summit County","OH","Akron",112,1039,0.0028957528957529,0.000963391136801541,-0.0537340619307832,198303
2018-10-31,"New Castle County","DE","Philadelphia-Camden-Wilmington",113,1492,0,-0.000669792364367046,0.00471380471380471,183952
2018-10-31,"Anne Arundel County","MD","Baltimore-Columbia-Towson",114,1989,0.00100654252642174,0.000503018108651912,-0.0177777777777778,203330
2018-10-31,"Union County","NJ","New York-Newark-Jersey City",115,1840,0.00272479564032698,-0.00162778079218665,-0.0922545633941786,139893
2018-10-31,"Montgomery County","OH","Dayton",116,897,0.00335570469798658,0.00111607142857143,-0.0292207792207792,194777
2018-10-31,"Jefferson County","CO","Denver-Aurora-Lakewood",117,2060,0.00292112950340798,0.00340964442279591,-0.00338655055636188,192379
2018-10-31,"Washington County","OR","Portland-Vancouver-Hillsboro",118,1828,0.00164383561643836,-0.00109289617486339,-0.0414263240692187,158321
2018-10-31,"Lancaster County","PA","Lancaster",119,1200,0.00334448160535117,0.00334448160535117,0.00755667506297229,150896
2018-10-31,"Douglas County","NE","Omaha-Council Bluffs",120,1299,0.00231481481481481,0.0015420200462606,-0.0284218399401645,325642
2018-10-31,"Utah County","UT","Provo-Orem",121,1475,0.00271923861318831,0.00340136054421769,-0.0120562625586068,143728
2018-10-31,"Kane County","IL","Chicago-Naperville-Elgin",122,1721,0.0023296447291788,0.00525700934579439,0.0111633372502938,157951
2018-10-31,"Stanislaus County","CA","Modesto",123,1448,0.00485773768216516,0.00555555555555556,0.00625434329395414,131990
2018-10-31,"Camden County","NJ","Philadelphia-Camden-Wilmington",124,1542,0.0012987012987013,0.000648929266709929,-0.0271293375394322,167419
2018-10-31,"Ramsey County","MN","Minneapolis-St. Paul-Bloomington",125,1555,0.00387346675274371,0.00387346675274371,0.0183366077275704,151232
2018-10-31,"Passaic County","NJ","New York-Newark-Jersey City",126,1770,0.00454029511918275,0.00226500566251416,-0.0385659967409017,118386
2018-10-31,"Chester County","PA","Philadelphia-Camden-Wilmington",127,2018,0.00447984071677451,0.00198609731876862,-0.0151293313811615,165784
2018-10-31,"Sedgwick County","KS","Wichita",128,967,0.00311203319502075,0.00624349635796046,-0.0482283464566929,173756
2018-10-31,"Lake County","IN","Chicago-Naperville-Elgin",129,1199,0.00167084377610693,0.00250836120401338,0.0152413209144793,212416
2018-10-31,"Plymouth County","MA","Boston-Cambridge-Newton",130,1972,0.000507356671740233,-0.00252908447142135,-0.00554715078164398,171068
2018-10-31,"Volusia County","FL","Deltona-Daytona Beach-Ormond Beach",131,1390,0.00144092219020173,0.00506146059291396,0.0538286580742987,205579
2018-10-31,"Morris County","NJ","New York-Newark-Jersey City",132,2548,0,-0.00117600940807526,-0.013550135501355,161652
2018-10-31,"Guilford County","NC","Greensboro-High Point",133,1069,0.00281425891181989,0.00187441424554827,-0.00465549348230913,192742
2018-10-31,"Dane County","WI","Madison",134,1480,0.000676132521974307,-0.00202292650033715,-0.0224570673712021,170119
2018-10-31,"Sonoma County","CA","Santa Rosa",135,2899,-0.000344827586206897,0.00207397165572071,0.0841436050860135,144740
2018-10-31,"Spokane County","WA","Spokane-Spokane Valley",136,1298,0.00309119010819165,0.00309119010819165,-0.0106707317073171,152955
2018-10-31,"Richmond County","NY","New York-Newark-Jersey City",137,2183,0.000917010545621275,0.00137614678899083,-0.00137236962488564,125175
2018-10-31,"Onondaga County","NY","Syracuse",138,1345,0.0022354694485842,0,-0.0568022440392707,144761
2018-10-31,"Pasco County","FL","Tampa-St. Petersburg-Clearwater",139,1295,0.00232198142414861,0.00309837335398916,0.0343450479233227,184168
2018-10-31,"Hampden County","MA","Springfield",140,1503,0.00266844563042028,0.00266844563042028,0.00535117056856187,134213
2018-10-31,"Montgomery County","TX","Houston-The Woodlands-Sugar Land",141,1703,0.00176470588235294,0.00235432607416127,0.00948429164196799,150570
2018-10-31,"Greenville County","SC","Greenville-Anderson-Mauldin",142,1352,0.00148148148148148,0,-0.0224150397686189,150537
2018-10-31,"Burlington County","NJ","Philadelphia-Camden-Wilmington",143,1754,0.00171330668189606,0.00171330668189606,0.0068886337543054,153904
2018-10-31,"Tulare County","CA","Visalia-Porterville",144,1197,0.00251256281407035,0.00335289186923722,0.00503778337531486,112416
2018-10-31,"Lucas County","OH","Toledo",145,883,0.00455062571103527,0.00569476082004556,0.00340909090909091,155310
2018-10-31,"Adams County","CO","Denver-Aurora-Lakewood",146,1891,0.000529100529100529,0.00211976682564918,0.0210583153347732,127261
2018-10-31,"East Baton Rouge Parish","LA","Baton Rouge",147,1303,-0.000766871165644172,-0.00382262996941896,-0.0362426035502959,154286
2018-10-31,"Virginia Beach City","VA","Virginia Beach-Norfolk-Newport News",148,1547,0.00194300518134715,0.00194300518134715,-0.000645994832041344,157089
2018-10-31,"York County","PA","York-Hanover",149,1243,0.00403877221324717,0.00241935483870968,-0.022029897718332,145942
2018-10-31,"Jefferson Parish","LA","New Orleans-Metairie",150,1397,0,-0.000715307582260372,-0.0085166784953868,130366
2018-10-31,"Knox County","TN","Knoxville",151,1228,0.000814995925020375,0.00163132137030995,-0.0016260162601626,158897
2018-10-31,"Polk County","IA","Des Moines-West Des Moines",152,1296,0.00309597523219814,0.00309597523219814,-0.00537221795855718,149231
2018-10-31,"Clark County","WA","Portland-Vancouver-Hillsboro",153,1788,0.00111982082866741,0.00168067226890756,0.00336700336700337,140522
2018-10-31,"Seminole County","FL","Orlando-Kissimmee-Sanford",154,1542,0.00194931773879142,0.00194931773879142,0.0252659574468085,150549
2018-10-31,"Williamson County","TX","Austin-Round Rock",155,1602,0.00187617260787992,0.00187617260787992,-0.021978021978022,146788
2018-10-31,"Washoe County","NV","Reno",156,1697,0.00295508274231678,0.00354819633353046,0.0297330097087379,138912
2018-10-31,"Monterey County","CA","Salinas",157,2486,0.00322841000807102,0.00403877221324717,0.0209445585215606,88719
2018-10-31,"Solano County","CA","Vallejo-Fairfield",158,2137,0.00187529301453352,0.00281557954012201,0.029383429672447,124549
2018-10-31,"Mobile County","AL","Mobile",159,927,0.00433369447453954,0.00542299349240781,-0.0231822971548999,139685
2018-10-31,"Berks County","PA","Reading",160,1244,0.0024174053182917,0.00161030595813205,-0.0126984126984127,115339
2018-10-31,"Cameron County","TX","Brownsville-Harlingen",161,938,-0.00212765957446809,-0.00106496272630458,0.00106723585912487,129213
2018-10-31,"Prince William County","VA","Washington-Arlington-Alexandria",162,1981,0.00202326757713708,0,-0.00651955867602808,129077
2018-10-31,"Hillsborough County","NH","Manchester-Nashua",163,1770,0.00454029511918275,0.0028328611898017,-0.0253303964757709,150612
2018-10-31,"Dakota County","MN","Minneapolis-St. Paul-Bloomington",164,1745,0.00229753015508329,0.0028735632183908,0.0288915094339623,125387
2018-10-31,"Ada County","ID","Boise City",165,1352,0.0022238695329874,0.0029673590504451,0.00970873786407767,131026
2018-10-31,"Waukesha County","WI","Milwaukee-Waukesha-West Allis",166,1703,0.00412735849056604,0.00769230769230769,-0.0941489361702128,140596
2018-10-31,"Richland County","SC","Columbia",167,1125,0.00178094390026714,0.00178094390026714,-0.0183246073298429,123091
2018-10-31,"Pulaski County","AR","Little Rock-North Little Rock-Conway",168,959,0.00418848167539267,0.00313807531380753,-0.0224260958205912,140360
2018-10-31,"Sarasota County","FL","North Port-Sarasota-Bradenton",169,1889,-0.00105764145954521,-0.00369198312236287,0.0720771850170261,206841
2018-10-31,"Clackamas County","OR","Portland-Vancouver-Hillsboro",170,2035,0.00147637795275591,0.000983767830791933,-0.00731707317073171,133250
2018-10-31,"Pinal County","AZ","Phoenix-Mesa-Scottsdale",171,1183,0.00424448217317487,0.00595238095238095,0.031386224934612,132104
2018-10-31,"Stark County","OH","Canton-Massillon",172,942,0.00212765957446809,0,-0.0125786163522013,134212
2018-10-31,"Orange County","NY","New York-Newark-Jersey City",173,1811,0.00555247084952804,0.00443704936217415,-0.0221382289416847,110208
2018-10-31,"Butler County","OH","Cincinnati",174,1385,0.00217076700434153,0.0102115244347192,0.0343539955190441,120854
2018-10-31,"Mercer County","NJ","Trenton",175,1881,0.000531914893617021,-0.00581395348837209,-0.0177545691906005,114799
2018-10-31,"Westmoreland County","PA","Pittsburgh",176,934,0.0043010752688172,0.00322234156820623,0.0174291938997821,134712
2018-10-31,"Saint Charles County","MO","St. Louis",177,1537,0.000651041666666667,0.00130293159609121,-0.00129954515919428,131781
2018-10-31,"Allen County","IN","Fort Wayne",178,1101,0.00181983621474067,0.00181983621474067,0.00824175824175824,119844
2018-10-31,"Lane County","OR","Eugene",179,1402,0.00286123032904149,0.00214438884917798,-0.0049680624556423,94882
2018-10-31,"Forsyth County","NC","Winston-Salem",180,1134,0.00088261253309797,0.00088261253309797,0.00353982300884956,124030
2018-10-31,"Charleston County","SC","Charleston-North Charleston",181,1849,0.00162513542795233,0.00162513542795233,0.0027114967462039,139340
2018-10-31,"Lehigh County","PA","Allentown-Bethlehem-Easton",182,1450,0.00138121546961326,0.000690131124913734,0.00346020761245675,115440
2018-10-31,"Placer County","CA","Sacramento--Roseville--Arden-Arcade",183,2159,0.00185614849187935,0.00278680910357641,0.0055891942244993,135369
2018-10-31,"Washtenaw County","MI","Ann Arbor",184,1870,0.00160685591858597,0.000535045478865704,0.0588901472253681,113638
2018-10-31,"Orleans Parish","LA","New Orleans-Metairie",185,1341,0.00299177262528048,0.00149365197908887,-0.0589473684210526,112403
2018-10-31,"Nueces County","TX","Corpus Christi",186,1359,0.00147383935151069,0.00221238938053097,0.00369276218611521,106306
2018-10-31,"Hamilton County","TN","Chattanooga",187,1322,0.000757002271006813,0.00227445034116755,0.00762195121951219,122869
2018-10-31,"Madison County","AL","Huntsville",188,1104,0.00454959053685168,0.00454959053685168,0.0327408793264733,125367
2018-10-31,"Marion County","FL","Ocala",189,1143,0.00175284837861525,0.00263157894736842,0.0205357142857143,121252
2018-10-31,"Anoka County","MN","Minneapolis-St. Paul-Bloomington",190,1591,0.00315258511979823,0.0056890012642225,0,120472
2018-10-31,"Somerset County","NJ","New York-Newark-Jersey City",191,2343,0.00128205128205128,0.00342612419700214,-0.000852878464818763,108799
2018-10-31,"Manatee County","FL","North Port-Sarasota-Bradenton",192,1721,0.00174621653084983,0.00349854227405248,0.0268496420047733,143266
2018-10-31,"Luzerne County","PA","Scranton--Wilkes-Barre--Hazleton",193,831,0.00849514563106796,0,-0.192419825072886,115094
2018-10-31,"Cumberland County","NC","Fayetteville",194,836,0.00119760479041916,0.00360144057623049,0.0232558139534884,54669
2018-10-31,"Saint Louis City","MO","St. Louis",195,894,0.00336700336700337,0.00336700336700337,-0.0272034820457018,113396
2018-10-31,"Chesterfield County","VA","Richmond",196,1449,0.00415800415800416,0.00346260387811634,0.00138217000691085,127567
2018-10-31,"Marion County","OR","Salem",197,1501,0.00334224598930481,0.00267201068804275,-0.0253246753246753,85423
2018-10-31,"Brazoria County","TX","Houston-The Woodlands-Sugar Land",198,1702,0.00235571260306243,0.00235571260306243,0.00412979351032448,92967
2018-10-31,"Loudoun County","VA","Washington-Arlington-Alexandria",199,2331,0.00171895143962183,0.00517464424320828,-0.00808510638297872,122339
2018-10-31,"Rockland County","NY","New York-Newark-Jersey City",200,2852,-0.00140056022408964,-0.00453752181500873,0.0247933884297521,74950
2018-10-31,"Bell County","TX","Killeen-Temple",201,1018,0.00394477317554241,0.00692383778437191,-0.0164251207729469,100690
2018-10-31,"McHenry County","IL","Chicago-Naperville-Elgin",202,1645,0.00304878048780488,0.00304878048780488,0.016059295861643,112548
2018-10-31,"Henrico County","VA","Richmond",203,1423,0.00211267605633803,0.00352609308885755,-0.00836236933797909,110400
2018-10-31,"Davis County","UT","Ogden-Clearfield",204,1606,0.00375,0.00500625782227785,0.00942803268384664,92836
2018-10-31,"Albany County","NY","Albany-Schenectady-Troy",205,1658,-0.000602772754671489,0.0036319612590799,0.0560509554140127,87063
2018-10-31,"Lorain County","OH","Cleveland-Elyria",206,1026,0.00391389432485323,-0.00388349514563107,-0.00869565217391304,108941
2018-10-31,"Larimer County","CO","Fort Collins",207,1740,0.000575043128234618,0.00115074798619102,0.00230414746543779,116252
2018-10-31,"Northampton County","PA","Allentown-Bethlehem-Easton",208,1448,0.00416088765603329,0.00346500346500346,-0.0242587601078167,102131
2018-10-31,"Escambia County","FL","Pensacola-Ferry Pass-Brent",209,1098,0.00273972602739726,0.00273972602739726,0.0598455598455598,112113
2018-10-31,"Dutchess County","NY","New York-Newark-Jersey City",210,1975,0.00152129817444219,0.0010136847440446,0.0133401744484351,87715
2018-10-31,"Lake County","FL","Orlando-Kissimmee-Sanford",211,1354,0.00370644922164566,0.00370644922164566,-0.0066030814380044,110638
2018-10-31,"Fayette County","KY","Lexington-Fayette",212,1213,0.00165152766308836,0,-0.00736497545008183,103949
2018-10-31,"Winnebago County","IL","Rockford",213,955,0.00632244467860906,0.00632244467860906,-0.0664711632453568,96559
2018-10-31,"Rockingham County","NH","Boston-Cambridge-Newton",214,1960,0.00255754475703325,0.00102145045965271,-0.0382728164867517,133620
